formation_date,evaluation_end_date,tickers,expected_return,expected_mc_return,realized_return,prediction_accurate,realized_terminal_value,history_observations,evaluation_observations,treasury_bill_yield,treasury_bill_source
2024-01-01,2024-12-31,ASO BCE BEKE CDIO CHRD EEFT EXPO FFAI GSAT HWC IART IBOC IFF IRWD LMB MA NCNO PHG SYK WCC,0.21348867905455873,0.9032290980864348,0.05584330384589431,False,105584.33038458943,249,252,0.035980000495910644,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,ABCL ACDC AMD AZZ BGS BJRI CHRD CRGY DOO DRCT FANG GEHC IART ICLR IEP ING LUV NTNX NUVL TCOM,0.28846632110235454,0.5786673685036747,0.05585535994960633,False,105585.53599496064,249,252,0.035980000495910644,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,AMCX CIGI CSIQ CSW DAKT DBI EWBC FORM GNK GSK HTZ IRON LBRDK LFUS LMAT LOVE MCK MRVI NEOG S,0.2878881896304262,0.7121871038824781,0.11587874139057264,False,111587.87413905727,249,252,0.035980000495910644,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,BNKK BSY CABA CATY DOO ECPG EOLS EXEL FLNA GSK HLMN HPP HROW IDXX KFRC LDOS MELI SBSW SYK USPH,0.23635776227604766,0.4193370937538101,0.010481737974779248,False,101048.17379747792,249,252,0.035980000495910644,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,AEO AMD AUPH BL CDLX D FOLD FORM FROG GKOS HALO HLNE IART IONS LFMD LIVN LNG LNN METC MRTN,0.313710934782648,0.1482350269281545,-0.019860132533474517,False,98013.98674665255,249,252,0.035980000495910644,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,ADTX CAMT CENTA COIN CVCO EEFT ENR FULT GM GPRE JBI JTAI KNSA MA MAA MBLY MGPI MRVI NMIH USPH,0.2241963684408994,0.21101395438627657,0.06302932204693734,False,106302.93220469373,249,252,0.035980000495910644,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,AZTA BEAM CABA CCRN CMRC CRSP CWH DAVA DBI DBX EBC ENPH HLX LCID LNC MLKN MLTX MNRO S SG,0.21947846334523316,0.7164963424549111,-0.053536711928104386,False,94646.32880718957,249,252,0.035980000495910644,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,ABCL ACHR ACLS ACM AMPH APLD AZTA BGS BNKK CING CRC EWCZ FTRE GNW GOOG HNI ING MARA MORN SYK,0.41814207498477995,0.5792926591973717,0.04233296354467164,False,104233.29635446717,135,252,0.035980000495910644,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,AXSM BRKR BUD CHRD COIN DPZ ENPH FRSH FWONA GNK GTX HROW LESL MAXN MKSI MNDY MRTN NCNO NMIH TDS,0.22172943275459445,0.18237383060820744,0.03608316312188142,False,103608.31631218814,249,252,0.035980000495910644,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,ARCB COLB CPAY CRBU CRVL CYRX DOCU DRS FCEL FWONK GLBE GTM HPE HUBB JCI JOYY LBTYA LEVI LOVE MEDP,0.23257658295304212,1.1047162100768326,0.19896692866039456,False,119896.69286603946,249,252,0.035980000495910644,Auto (^IRX 13-week T-bill proxy)
