formation_date,evaluation_end_date,tickers,expected_return,expected_mc_return,realized_return,prediction_accurate,realized_terminal_value,history_observations,evaluation_observations,treasury_bill_yield,treasury_bill_source
2024-01-01,2024-12-31,AAON ACAD BANC BEKE GFL HIMS HRMY MRCY MTSI NNI,0.1629335485946958,1.7286408852301771,0.2903627354988873,True,129036.27354988872,249,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,AEHR ANDE BYND DRCT LAMR LBTYK LRCX MTCH NTCT TIMB,0.237574330755576,0.6590856269211953,-0.0595649530757764,False,94043.50469242236,249,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,ALRM AVGO BBIO CCRN CHTR DBI DCGO DDOG LFUS USFD,0.2696507388177859,1.31698675615449,0.1023794787800149,False,110237.94787800148,249,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,BOKF BUD CAMT CRUS FFBC INTA KRNT MEOH NFE TROX,0.1947469096486107,0.2872292024369873,0.0441159871555947,False,104411.59871555946,249,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,AHCO ALGT HLIT IMCR KLAC MNTS NTCT SBRA TDS TGT,0.0806784407229696,0.5496063241450682,0.0585685279934196,False,105856.85279934196,249,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,COTY DLO EWCZ GLNG GTY IFF LAMR MIRM PHG V,0.1644497505524953,0.233949772911163,0.0934969139363821,False,109349.6913936382,249,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,CBRL CPRX CTKB GDHG GO GSK GTLB INGR IREN LIVN,0.0664441827337319,0.0862383133739843,-0.0383932549687856,False,96160.67450312144,181,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,BLBD BLTE BXSL CENTA COKE CVX DAL ERIE EXE LVS,0.2407409308630706,-0.0317516138568414,0.2109464853441403,False,121094.64853441402,249,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,AMPH ARHS ARVN BEKE COCO DCGO HLX JTAI LZ MMSI,0.2804077607702974,0.2529586713296765,-0.0354121902365074,False,96458.78097634926,249,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
2024-01-01,2024-12-31,ALXO ARHS BANF BIDU CXM DIOD DOO GSHD HTHT NMRK,0.2011170639198743,0.0369869316156015,-0.0575311733297537,False,94246.88266702462,249,252,0.0360500001907348,Auto (^IRX 13-week T-bill proxy)
